rebalancing__type,rebalancing__n_neighbors,rebalancing__k_neighbors,prototype,normalization__with_std,normalization__with_scaling,normalization__with_mean,normalization__with_centering,normalization__type,mitigation__type,mitigation__reconstruct_weight,mitigation__n_prototypes,mitigation__fairness_weight,mitigation__alpha,features__type,features__n_components,features__k,eval__total_time,eval__status,eval__score_time,eval__flatten_demographic_parity_ratio,eval__flatten_balanced_accuracy,eval__fit_time,eval__demographic_parity_ratio,eval__by_group__White_Male,eval__by_group__White_Female,eval__by_group__Black_Male,eval__by_group__Black_Female,eval__by_group__Asian-Pac-Islander_Male,eval__by_group__Asian-Pac-Islander_Female,eval__balanced_accuracy,eval__absolute_time,classification__weights,classification__type,classification__solver,classification__n_neurons,classification__n_neighbors,classification__n_hidden_layers,classification__n_estimators,classification__min_samples_split,classification__metric,classification__max_leaf_nodes,classification__max_features,classification__max_depth,classification__learning_rate,classification__criterion,classification__bootstrap,classification__alpha,classification__activation
SMOTE,,8,features_rebalancing_mitigation_normalization_classification,,,,,FunctionTransformer,LFR_wrapper,0.1,10,0.5,,FunctionTransformer,,,33.36769962310791,success,0.041742801666259766,0.75_0.35_0.74_0.57_0.39,0.52_0.51_0.51_0.49_0.5,6.535890340805054,0.5594598522992713,0.76,0.79,0.64,0.8,0.85,0.86,0.5053880812036091,1746715881.576969,,RandomForestClassifier,,,,,75,4,,2,2,5,,gini,True,,
FunctionTransformer,,,mitigation_rebalancing_normalization_features_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.75,SelectKBest,,9,7.5280938148498535,success,0.5037012577056885,0.12_0.04_0.12_0.07_0.1,0.72_0.74_0.74_0.75_0.74,0.3599384784698486,0.09114549785413095,0.85,0.3,0.38,0.09,0.99,0.31,0.7392355948068083,1746715889.2081325,distance,KNeighborsClassifier,,,13,,,,euclidean,,,,,,,,
NearMiss,1,,mitigation_normalization_rebalancing_features_classification,,,,,MinMaxScaler,LFR_wrapper,0.1,10,0.1,,SelectKBest,,10,41.710328578948975,success,1.55432186126709,0.0_0.0_0.0_0.0_0.0,0.5_0.5_0.5_0.5_0.5,4.294505977630616,0.0,0.48,0.44,0.2,0.0,0.2,0.0,0.5001499812693894,1746715931.0190284,uniform,KNeighborsClassifier,,,12,,,,manhattan,,,,,,,,
NearMiss,4,,features_rebalancing_normalization_mitigation_classification,,,,,FunctionTransformer,LFR_wrapper,2.0,10,1.0,,FunctionTransformer,,,15.638195753097534,success,0.03679680824279785,0.66_0.67_0.54_0.46_0.69,0.47_0.5_0.49_0.5_0.49,3.002299499511719,0.6044448000317614,0.68,0.65,0.85,0.65,0.79,0.86,0.49147963926921356,1746715946.7587576,,RandomForestClassifier,,,,,100,4,,2,3,4,,gini,False,,
NearMiss,2,,mitigation_features_rebalancing_normalization_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.25,FunctionTransformer,,,1.5026235580444336,success,0.013090991973876953,0.06_0.04_0.04_0.06_0.05,0.77_0.76_0.77_0.77_0.77,0.22120652198791504,0.0491530000978182,0.98,0.06,0.7,0.05,0.98,0.18,0.7668216723129155,1746715948.3639624,,RandomForestClassifier,,,,,25,6,,6,3,2,,entropy,True,,
NearMiss,3,,mitigation_features_rebalancing_normalization_classification,False,,False,,StandardScaler,CorrelationRemover,,,,0.25,FunctionTransformer,,,3.2583091259002686,success,0.009055852890014648,0.0_0.0_0.0_0.0_0.0,0.49_0.5_0.49_0.5_0.49,0.5807479858398438,0.0,0.26,1.0,0.0,0.03,0.0,0.0,0.49392032870960734,1746715951.7326124,,MLPClassifier,adam,5,,1,,,,,,,constant,,,0.01,logistic
FunctionTransformer,,,mitigation_features_rebalancing_normalization_classification,,,,,MinMaxScaler,LFR_wrapper,2.0,200,2.0,,SelectKBest,,2,23.37653422355652,fail,0.025827884674072266,nan_nan_nan_nan_nan,0.5_0.5_0.5_0.5_0.5,2.3805100440979006,-inf,-inf,-inf,-inf,-inf,-inf,-inf,0.5,1746715975.2146523,,RandomForestClassifier,,,,,25,5,,2,2,2,,entropy,True,,
SMOTE,,5,features_rebalancing_mitigation_normalization_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.75,FunctionTransformer,,,5.452322483062744,success,0.018152809143066405,0.01_0.01_0.01_0.01_0.0,0.73_0.74_0.73_0.73_0.74,0.999565839767456,0.008333134542410674,0.51,0.01,0.7,0.49,1.0,0.58,0.7346060963640403,1746715982.1267872,,RandomForestClassifier,,,,,25,4,,4,2,3,,gini,False,,
SMOTE,,5,mitigation_normalization_rebalancing_features_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.25,PCA,4,,6.278510093688965,success,0.014058256149291992,0.06_0.04_0.06_0.06_0.09,0.75_0.75_0.75_0.75_0.74,1.175107717514038,0.061446912166996104,0.86,0.06,0.91,0.46,1.0,0.62,0.7463582653732563,1746715988.5114498,,RandomForestClassifier,,,,,10,4,,4,2,3,,gini,True,,
NearMiss,1,,mitigation_normalization_features_rebalancing_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.25,FunctionTransformer,,,10.883668899536133,success,0.022374677658081054,0.12_0.11_0.12_0.12_0.14,0.72_0.73_0.73_0.73_0.72,2.0796251773834227,0.1235942086201534,0.31,0.12,0.6,0.39,1.0,0.96,0.726161189526884,1746715999.5030017,,RandomForestClassifier,,,,,50,4,,6,2,4,,gini,True,,
SMOTE,,5,mitigation_rebalancing_features_normalization_classification,True,,True,,StandardScaler,CorrelationRemover,,,,0.75,SelectKBest,,6,6.114476203918457,success,0.5227594375610352,0.25_0.29_0.33_0.26_0.22,0.7_0.74_0.75_0.74_0.73,0.11036286354064942,0.2709780211616849,0.61,0.27,0.6,0.38,1.0,0.62,0.7326924407097641,1746716005.7267792,uniform,KNeighborsClassifier,,,14,,,,euclidean,,,,,,,,
FunctionTransformer,,,mitigation_rebalancing_features_normalization_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.75,PCA,8,,10.21672534942627,success,0.9689241409301758,0.13_0.07_0.1_0.12_0.11,0.73_0.74_0.73_0.73_0.73,0.053975391387939456,0.10645733201097538,0.84,0.25,0.44,0.11,1.0,0.28,0.7328889919442052,1746716016.0597796,uniform,KNeighborsClassifier,,,9,,,,manhattan,,,,,,,,
NearMiss,2,,mitigation_features_normalization_rebalancing_classification,,,,,PowerTransformer,CorrelationRemover,,,,1.0,PCA,7,,7.270775556564331,success,0.3597529888153076,0.22_0.21_0.24_0.24_0.25,0.68_0.69_0.69_0.68_0.69,0.6783091068267822,0.23412824841681443,0.38,0.31,0.57,0.23,1.0,0.88,0.6835335838197387,1746716023.4625728,distance,KNeighborsClassifier,,,19,,,,minkowski,,,,,,,,
SMOTE,,6,mitigation_normalization_features_rebalancing_classification,,,,,PowerTransformer,CorrelationRemover,,,,1.0,FunctionTransformer,,,5.060222387313843,success,0.01401691436767578,0.05_0.04_0.04_0.05_0.04,0.72_0.72_0.71_0.73_0.72,0.9312259197235108,0.04365413934918642,1.0,0.04,0.77,0.69,0.93,0.74,0.7192303197603864,1746716028.6523097,,RandomForestClassifier,,,,,10,4,,4,2,1,,entropy,True,,
FunctionTransformer,,,mitigation_rebalancing_features_normalization_classification,True,,True,,StandardScaler,CorrelationRemover,,,,0.25,FunctionTransformer,,,29.609679460525513,success,2.8955892086029054,0.09_0.1_0.11_0.11_0.12,0.74_0.75_0.75_0.75_0.74,0.07022342681884766,0.10514735734923034,0.78,0.25,0.44,0.11,1.0,0.27,0.7457916685009431,1746716058.378696,uniform,KNeighborsClassifier,,,10,,,,minkowski,,,,,,,,
NearMiss,3,,features_mitigation_normalization_rebalancing_classification,,True,,True,RobustScaler,LFR_wrapper,0.1,10,0.1,,FunctionTransformer,,,19.9365291595459,success,0.027298450469970703,0.75_0.33_0.69_0.88_0.64,0.52_0.51_0.5_0.5_0.51,3.8802371978759767,0.6563668842315165,0.84,0.86,0.73,0.88,0.8,0.82,0.5064716352367288,1746716079.9072406,,RandomForestClassifier,,,,,25,6,,6,3,5,,entropy,False,,
SMOTE,,6,mitigation_features_rebalancing_normalization_classification,,,,,PowerTransformer,LFR_wrapper,0.1,10,0.1,,SelectKBest,,4,73.68244099617004,success,0.20942916870117187,0.82_0.57_0.83_0.69_0.77,0.52_0.51_0.51_0.51_0.5,12.80821671485901,0.7325917350609928,0.91,0.94,0.75,0.92,0.91,0.91,0.5107356169414207,1746716153.7219303,,MLPClassifier,adam,25,,20,,,,,,,invscaling,,,1e-05,tanh
SMOTE,,7,mitigation_rebalancing_normalization_features_classification,False,,True,,StandardScaler,LFR_wrapper,2.0,200,0.5,,PCA,4,,13.92602276802063,success,0.027456331253051757,0.66_0.52_0.68_0.55_0.29,0.53_0.51_0.51_0.5_0.5,2.6764649391174316,0.5405733317299145,0.77,0.8,0.64,0.81,0.76,0.84,0.5092650510203238,1746716167.773564,,RandomForestClassifier,,,,,25,5,,4,3,4,,entropy,False,,
FunctionTransformer,,,rebalancing_mitigation_normalization_features_classification,True,,True,,StandardScaler,CorrelationRemover,,,,1.0,FunctionTransformer,,,3.8934178352355957,success,0.02911086082458496,0.0_0.0_0.0_0.0_0.0,0.54_0.54_0.54_0.55_0.54,0.6691270351409913,0.0,1.0,0.0,0.68,0.07,0.37,0.0,0.5447338335071299,1746716171.790391,,RandomForestClassifier,,,,,100,4,,4,2,3,,entropy,True,,
SMOTE,,6,mitigation_rebalancing_normalization_features_classification,False,,True,,StandardScaler,CorrelationRemover,,,,0.75,PCA,1,,1.799436330795288,success,0.010410308837890625,0.16_0.16_0.15_0.15_0.17,0.51_0.52_0.52_0.52_0.53,0.281874942779541,0.16107098895277275,0.49,0.16,0.93,0.63,1.0,0.92,0.5212043465781644,1746716173.711669,,MLPClassifier,lbfgs,5,,1,,,,,,,invscaling,,,1e-05,logistic
SMOTE,,6,rebalancing_mitigation_normalization_features_classification,,False,,False,RobustScaler,LFR_wrapper,2.0,10,0.1,,FunctionTransformer,,,18.643945932388306,success,0.04854617118835449,0.75_0.76_0.8_0.77_0.6,0.52_0.51_0.51_0.5_0.51,3.5928675174713134,0.7369096158014878,0.9,0.92,0.82,0.94,0.9,0.86,0.510895415311504,1746716192.4794035,,RandomForestClassifier,,,,,10,6,,5,1,4,,entropy,False,,
SMOTE,,6,mitigation_features_normalization_rebalancing_classification,,,,,MinMaxScaler,CorrelationRemover,,,,1.0,SelectKBest,,5,1.473001480102539,success,0.010875272750854491,0.03_0.02_0.02_0.02_0.04,0.7_0.72_0.71_0.71_0.71,0.20946817398071288,0.02549849922588669,0.56,0.03,0.99,0.42,1.0,1.0,0.7122320564169392,1746716194.0793846,,RandomForestClassifier,,,,,10,4,,4,2,3,,gini,True,,
NearMiss,1,,mitigation_features_rebalancing_normalization_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.25,FunctionTransformer,,,44.155293464660645,success,0.09423398971557617,0.21_0.15_0.18_0.2_0.19,0.77_0.77_0.78_0.77_0.76,8.558964347839355,0.18647966001119837,0.57,0.22,0.54,0.19,1.0,0.51,0.771839235364956,1746716238.3710756,,MLPClassifier,sgd,10,,10,,,,,,,constant,,,0.01,relu
