rebalancing__type,rebalancing__n_neighbors,rebalancing__k_neighbors,prototype,normalization__with_std,normalization__with_scaling,normalization__with_mean,normalization__with_centering,normalization__type,mitigation__type,mitigation__reconstruct_weight,mitigation__n_prototypes,mitigation__fairness_weight,mitigation__alpha,features__type,features__n_components,features__k,eval__total_time,eval__status,eval__score_time,eval__flatten_demographic_parity_ratio,eval__flatten_balanced_accuracy,eval__fit_time,eval__demographic_parity_ratio,eval__by_group__male_single,eval__by_group__male_mar/wid,eval__by_group__male_div/sep,eval__by_group__female_div/dep/mar,eval__balanced_accuracy,eval__absolute_time,classification__weights,classification__type,classification__solver,classification__n_neurons,classification__n_neighbors,classification__n_hidden_layers,classification__n_estimators,classification__min_samples_split,classification__metric,classification__max_leaf_nodes,classification__max_features,classification__max_depth,classification__learning_rate,classification__criterion,classification__bootstrap,classification__alpha,classification__activation
NearMiss,1,,normalization_rebalancing_features_mitigation_classification,True,,False,,StandardScaler,CorrelationRemover,,,,0.5,FunctionTransformer,,,4.0531158447265625e-06,already_evaluated,0.007576417922973633,0.75_0.45_0.81_0.32_0.0,0.58_0.62_0.61_0.65_0.57,0.15759620666503907,0.46617180205415504,0.87,0.97,0.5,0.88,0.6061904761904762,1746693564.5170667,,MLPClassifier,lbfgs,5,,10,,,,,,,adaptive,,,0.0001,logistic
NearMiss,3,,features_rebalancing_mitigation_normalization_classification,,,,,MinMaxScaler,LFR_wrapper,0.1,10,0.1,,FunctionTransformer,,,4.0531158447265625e-06,already_evaluated,0.07150530815124512,nan_nan_0.0_0.0_nan,0.5_0.5_0.5_0.51_0.5,2.5306416034698485,-inf,1.0,0.0,0.0,0.0,0.5021428571428571,1746693564.549887,uniform,KNeighborsClassifier,,,4,,,,minkowski,,,,,,,,
FunctionTransformer,,,features_mitigation_normalization_rebalancing_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,PCA,7,,3.814697265625e-06,already_evaluated,0.004227256774902344,0.74_0.56_0.73_0.74_0.69,0.68_0.64_0.7_0.62_0.63,0.35713939666748046,0.6919116985286679,0.95,0.88,0.74,0.79,0.6507142857142857,1746693564.584836,,MLPClassifier,lbfgs,25,,5,,,,,,,adaptive,,,0.0001,tanh
NearMiss,2,,mitigation_features_rebalancing_normalization_classification,True,,False,,StandardScaler,CorrelationRemover,,,,0.25,SelectKBest,,10,4.291534423828125e-06,already_evaluated,0.004210090637207032,0.37_0.53_0.85_0.13_0.24,0.59_0.58_0.58_0.57_0.57,0.02067227363586426,0.4231950092636011,0.75,0.97,0.49,0.6,0.578095238095238,1746693564.6190157,,RandomForestClassifier,,,,,10,6,,2,1,3,,entropy,True,,
SMOTE,,6,mitigation_rebalancing_normalization_features_classification,,True,,True,RobustScaler,CorrelationRemover,,,,0.25,FunctionTransformer,,,4.291534423828125e-06,already_evaluated,0.06957368850708008,0.62_0.42_0.14_0.64_0.45,0.56_0.56_0.6_0.6_0.63,0.0432403564453125,0.45198014937511627,0.94,0.96,0.5,0.7,0.5916666666666667,1746693564.6536267,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
SMOTE,,7,rebalancing_normalization_features_mitigation_classification,False,,False,,StandardScaler,CorrelationRemover,,,,0.25,SelectKBest,,6,4.76837158203125e-06,already_evaluated,0.004907941818237305,0.83_1.0_0.87_1.0_0.0,0.61_0.5_0.64_0.5_0.54,0.170737361907959,0.7382764189215802,0.9,0.98,0.74,0.94,0.5580952380952381,1746693564.689145,,MLPClassifier,adam,5,,10,,,,,,,invscaling,,,0.001,logistic
NearMiss,1,,rebalancing_mitigation_features_normalization_classification,True,,True,,StandardScaler,CorrelationRemover,,,,0.25,PCA,5,,4.5299530029296875e-06,already_evaluated,0.009236574172973633,0.81_0.68_0.63_0.48_0.29,0.62_0.63_0.57_0.58_0.53,0.18984851837158204,0.5770678246484697,0.77,0.9,0.62,0.93,0.5845238095238094,1746693564.7259076,,RandomForestClassifier,,,,,100,4,,3,4,2,,gini,False,,
NearMiss,2,,normalization_features_mitigation_rebalancing_classification,True,,True,,StandardScaler,LFR_wrapper,0.1,100,0.1,,PCA,7,,3.814697265625e-06,already_evaluated,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746693564.7632036,uniform,KNeighborsClassifier,,,12,,,,manhattan,,,,,,,,
NearMiss,3,,mitigation_features_rebalancing_normalization_classification,False,,True,,StandardScaler,FunctionTransformer,,,,,PCA,7,,3.814697265625e-06,already_evaluated,0.004760265350341797,0.61_0.6_0.34_0.51_0.24,0.6_0.59_0.58_0.53_0.54,0.23934364318847656,0.45861731950844853,0.75,0.87,0.49,0.71,0.5692857142857143,1746693564.8012593,,MLPClassifier,adam,50,,20,,,,,,,invscaling,,,0.01,relu
NearMiss,4,,normalization_features_mitigation_rebalancing_classification,False,,False,,StandardScaler,CorrelationRemover,,,,0.25,FunctionTransformer,,,1.0967254638671875e-05,already_evaluated,0.0057620048522949215,0.83_0.69_0.67_0.58_0.72,0.59_0.54_0.57_0.57_0.51,0.21768078804016114,0.69920478151365,0.72,1.0,0.8,0.79,0.5573809523809523,1746693564.8503985,,MLPClassifier,lbfgs,5,,5,,,,,,,constant,,,0.0001,tanh
SMOTE,,6,rebalancing_mitigation_normalization_features_classification,,,,,MinMaxScaler,LFR_wrapper,0.1,10,0.1,,FunctionTransformer,,,5.0067901611328125e-06,already_evaluated,0.034522056579589844,0.89_0.9_0.97_0.76_0.83,0.54_0.57_0.5_0.5_0.52,1.3101133346557616,0.8709137327615272,0.9,1.0,0.9,0.95,0.5266666666666666,1746693564.890815,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
FunctionTransformer,,,normalization_features_rebalancing_mitigation_classification,,,,,MinMaxScaler,LFR_wrapper,2.0,10,0.1,,SelectKBest,,9,3.814697265625e-06,already_evaluated,0.006278467178344726,0.86_0.91_0.9_0.94_0.87,0.54_0.56_0.51_0.51_0.59,0.900938606262207,0.8956733587292517,0.98,0.96,0.94,0.93,0.5426190476190477,1746693564.9362488,,RandomForestClassifier,,,,,10,4,,4,2,3,,gini,True,,
FunctionTransformer,,,normalization_features_mitigation_rebalancing_classification,,,,,MinMaxScaler,LFR_wrapper,0.5,10,0.1,,SelectKBest,,7,4.5299530029296875e-06,already_evaluated,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746693564.9832869,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,1e-05,logistic
SMOTE,,5,rebalancing_normalization_mitigation_features_classification,True,,False,,StandardScaler,LFR_wrapper,0.5,100,0.5,,SelectKBest,,6,4.5299530029296875e-06,already_evaluated,0.013927793502807618,0.0_0.62_0.67_0.65_0.63,0.59_0.56_0.52_0.57_0.64,0.7681525707244873,0.5163303707205046,0.72,0.94,0.64,0.76,0.5761904761904761,1746693565.0299685,,RandomForestClassifier,,,,,100,6,,6,3,1,,gini,False,,
FunctionTransformer,,,mitigation_rebalancing_features_normalization_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.25,SelectKBest,,10,4.291534423828125e-06,already_evaluated,0.005442142486572266,1.0_1.0_1.0_1.0_1.0,0.5_0.5_0.5_0.5_0.5,0.058282899856567386,1.0,1.0,1.0,1.0,1.0,0.5,1746693565.0788062,,RandomForestClassifier,,,,,50,3,,5,4,1,,gini,False,,
SMOTE,,6,rebalancing_features_normalization_mitigation_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,FunctionTransformer,,,4.291534423828125e-06,already_evaluated,0.051115560531616214,0.51_0.51_0.63_0.45_0.75,0.65_0.69_0.67_0.59_0.69,0.02884221076965332,0.5708172946597995,0.91,0.99,0.63,0.72,0.6585714285714286,1746693565.1264863,distance,KNeighborsClassifier,,,8,,,,manhattan,,,,,,,,
SMOTE,,6,rebalancing_features_mitigation_normalization_classification,True,,True,,StandardScaler,CorrelationRemover,,,,0.5,SelectKBest,,10,4.291534423828125e-06,already_evaluated,0.004227447509765625,0.79_0.81_0.48_0.65_0.76,0.68_0.61_0.65_0.55_0.6,0.3155830383300781,0.6976724585127547,0.91,0.93,0.76,0.81,0.6157142857142857,1746693565.174888,,MLPClassifier,lbfgs,50,,1,,,,,,,constant,,,1e-05,logistic
SMOTE,,6,features_mitigation_normalization_rebalancing_classification,False,,False,,StandardScaler,CorrelationRemover,,,,0.75,FunctionTransformer,,,3.814697265625e-06,already_evaluated,0.07988510131835938,0.32_0.71_0.92_0.86_0.76,0.57_0.6_0.52_0.55_0.53,0.03240985870361328,0.7162935321057284,0.88,0.91,0.81,0.86,0.5530952380952381,1746693565.2241294,distance,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
SMOTE,,8,normalization_rebalancing_mitigation_features_classification,True,,False,,StandardScaler,FunctionTransformer,,,,,PCA,5,,4.0531158447265625e-06,already_evaluated,0.008937788009643555,0.26_0.48_0.6_0.48_0.65,0.64_0.64_0.68_0.63_0.62,0.009103536605834961,0.49107069645439766,0.94,0.89,0.56,0.71,0.6440476190476191,1746693565.2740107,distance,KNeighborsClassifier,,,14,,,,manhattan,,,,,,,,
FunctionTransformer,,,rebalancing_normalization_mitigation_features_classification,,False,,True,RobustScaler,CorrelationRemover,,,,0.25,SelectKBest,,4,5.0067901611328125e-06,already_evaluated,0.005339860916137695,0.94_0.93_0.94_0.9_0.98,0.53_0.55_0.51_0.52_0.52,0.020058441162109374,0.939044910274412,0.96,0.97,0.97,0.96,0.5273809523809524,1746693565.3249457,,RandomForestClassifier,,,,,10,4,,5,1,5,,gini,True,,
FunctionTransformer,,,mitigation_rebalancing_features_normalization_classification,,True,,True,RobustScaler,LFR_wrapper,0.1,100,0.1,,PCA,8,,4.5299530029296875e-06,already_evaluated,0.009490776062011718,0.96_0.97_0.97_0.9_0.94,0.54_0.52_0.5_0.52_0.53,1.5751834869384767,0.9496561342102025,0.96,1.0,0.98,0.98,0.5221428571428571,1746693565.3822358,,RandomForestClassifier,,,,,25,3,,4,4,5,,entropy,False,,
FunctionTransformer,,,mitigation_features_rebalancing_normalization_classification,,,,,MinMaxScaler,LFR_wrapper,0.1,200,2.0,,PCA,8,,3.814697265625e-06,already_evaluated,0.007902717590332032,0.95_1.0_0.97_0.98_0.9,0.56_0.5_0.5_0.5_0.52,1.8166499614715577,0.9618578416865414,0.97,1.0,0.97,0.98,0.5161904761904762,1746693565.4457521,,RandomForestClassifier,,,,,25,3,,4,4,3,,gini,False,,
NearMiss,2,,rebalancing_normalization_features_mitigation_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.25,SelectKBest,,6,4.0531158447265625e-06,already_evaluated,0.008158493041992187,0.79_0.68_0.69_0.7_0.48,0.66_0.58_0.52_0.65_0.52,0.15010590553283693,0.666926595053104,0.75,0.94,0.79,0.81,0.5845238095238094,1746693565.5089116,,RandomForestClassifier,,,,,75,5,,4,4,1,,gini,False,,
NearMiss,3,,normalization_features_mitigation_rebalancing_classification,,,,,PowerTransformer,LFR_wrapper,0.5,10,1.0,,FunctionTransformer,,,4.0531158447265625e-06,already_evaluated,0.05165672302246094,0.64_0.51_0.65_0.49_0.83,0.54_0.51_0.55_0.52_0.52,0.8976942539215088,0.6241311906278868,0.79,0.89,0.81,0.73,0.5295238095238095,1746693565.5742803,uniform,KNeighborsClassifier,,,16,,,,minkowski,,,,,,,,
SMOTE,,6,features_rebalancing_normalization_mitigation_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.5,FunctionTransformer,,,4.0531158447265625e-06,already_evaluated,0.06558232307434082,0.36_0.59_0.73_0.79_0.56,0.58_0.68_0.69_0.66_0.7,0.043669605255126955,0.6085548514626662,0.89,0.83,0.66,0.83,0.6611904761904762,1746693565.6406505,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
NearMiss,2,,normalization_features_rebalancing_mitigation_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.25,PCA,2,,4.0531158447265625e-06,already_evaluated,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746693565.706302,distance,KNeighborsClassifier,,,18,,,,euclidean,,,,,,,,
FunctionTransformer,,,features_normalization_mitigation_rebalancing_classification,,True,,True,RobustScaler,FunctionTransformer,,,,,PCA,1,,3.814697265625e-06,already_evaluated,0.006140327453613282,0.9_0.9_0.97_0.9_0.96,0.52_0.55_0.5_0.52_0.53,0.07451653480529785,0.9278011245930748,0.95,1.0,0.96,0.96,0.5238095238095238,1746693565.774377,,RandomForestClassifier,,,,,50,4,,3,2,3,,gini,True,,
SMOTE,,8,rebalancing_mitigation_features_normalization_classification,,True,,True,RobustScaler,FunctionTransformer,,,,,FunctionTransformer,,,7.867813110351562e-06,already_evaluated,0.003973054885864258,0.69_0.73_0.53_0.77_0.66,0.62_0.65_0.59_0.65_0.64,0.27694387435913087,0.673593970695239,0.86,0.93,0.75,0.69,0.63,1746693565.8432217,,MLPClassifier,lbfgs,25,,1,,,,,,,constant,,,0.0001,logistic
NearMiss,3,,mitigation_rebalancing_features_normalization_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.25,SelectKBest,,6,3.814697265625e-06,already_evaluated,0.005218124389648438,0.16_0.55_0.72_0.58_0.17,0.69_0.65_0.65_0.56_0.61,0.10313596725463867,0.43896503496503503,0.74,1.0,0.44,0.79,0.6307142857142858,1746693565.912059,,RandomForestClassifier,,,,,25,4,,6,3,2,,gini,True,,
SMOTE,,7,mitigation_features_rebalancing_normalization_classification,,,,,FunctionTransformer,LFR_wrapper,1.0,10,0.1,,PCA,7,,4.76837158203125e-06,already_evaluated,0.004743766784667969,0.77_0.6_0.82_0.75_0.53,0.61_0.54_0.53_0.55_0.55,1.6444718837738037,0.6934716761322266,0.74,0.97,0.78,0.86,0.5566666666666666,1746693565.9815612,,MLPClassifier,adam,10,,1,,,,,,,adaptive,,,1e-05,logistic
SMOTE,,5,mitigation_normalization_rebalancing_features_classification,False,,True,,StandardScaler,FunctionTransformer,,,,,SelectKBest,,8,4.0531158447265625e-06,already_evaluated,0.01579561233520508,0.67_0.56_0.55_0.76_0.94,0.54_0.54_0.54_0.53_0.55,0.03704819679260254,0.6966149458198388,0.82,0.84,0.84,0.92,0.5395238095238095,1746693566.0523067,uniform,KNeighborsClassifier,,,7,,,,minkowski,,,,,,,,
SMOTE,,6,mitigation_normalization_features_rebalancing_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.75,PCA,6,,3.814697265625e-06,already_evaluated,0.0025245189666748048,0.6_0.62_0.7_0.56_0.0,0.65_0.66_0.69_0.65_0.61,0.2659476280212402,0.4980317872060992,0.74,1.0,0.57,0.78,0.650952380952381,1746693566.124154,,MLPClassifier,lbfgs,50,,1,,,,,,,adaptive,,,0.0001,tanh
